#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.12760	   0.00000	   3.13390	   3.00630	  52.31274
  0	 29	   0.00000	  -0.13895	   0.00000	   3.13390	   2.99495	  51.65833
  0	 28	   0.00000	  -0.15046	   0.00000	   3.13390	   2.98344	  51.04200
  0	 27	   0.00000	  -0.16201	   0.00000	   3.13390	   2.97189	  50.46531
  0	 26	   0.00000	  -0.17346	   0.00000	   3.13390	   2.96044	  49.92985
  0	 25	   0.00000	  -0.18467	   0.00000	   3.13390	   2.94923	  49.43713
  0	 24	   0.00000	  -0.19550	   0.00000	   3.13390	   2.93840	  48.98864
  0	 23	   0.00000	  -0.20580	   0.00000	   3.13390	   2.92810	  48.58579
  0	 22	   0.00000	  -0.21543	   0.00000	   3.13390	   2.91847	  48.22989
  0	 21	   0.00000	  -0.22423	   0.00000	   3.13390	   2.90967	  47.92217
  0	 20	   0.00000	  -0.23208	   0.00000	   3.13390	   2.90182	  47.66369
  0	 19	   0.00000	  -0.23885	   0.00000	   3.13390	   2.89505	  47.45540
  0	 18	   0.00000	  -0.24444	   0.00000	   3.13390	   2.88946	  47.29808
  0	 17	   0.00000	  -0.24874	   0.00000	   3.13390	   2.88516	  47.19232
  0	 16	   0.00000	  -0.25170	   0.00000	   3.13390	   2.88220	  47.13855
  0	 15	   0.00000	  -0.25326	   0.00000	   3.13390	   2.88064	  47.13700
  0	 14	   0.00000	  -0.25339	   0.00000	   3.13390	   2.88051	  47.18768
  0	 13	   0.00000	  -0.25209	   0.00000	   3.13390	   2.88181	  47.29042
  0	 12	   0.00000	  -0.24939	   0.00000	   3.13390	   2.88451	  47.44486
  0	 11	   0.00000	  -0.24532	   0.00000	   3.13390	   2.88858	  47.65044
  0	 10	   0.00000	  -0.23997	   0.00000	   3.13390	   2.89393	  47.90643
  0	  9	   0.00000	  -0.23340	   0.00000	   3.13390	   2.90050	  48.21192
  0	  8	   0.00000	  -0.22574	   0.00000	   3.13390	   2.90816	  48.56585
  0	  7	   0.00000	  -0.21710	   0.00000	   3.13390	   2.91680	  48.96704
  0	  6	   0.00000	  -0.20761	   0.00000	   3.13390	   2.92629	  49.41419
  0	  5	   0.00000	  -0.19742	   0.00000	   3.13390	   2.93648	  49.90588
  0	  4	   0.00000	  -0.18667	   0.00000	   3.13390	   2.94723	  50.44065
  0	  3	   0.00000	  -0.17551	   0.00000	   3.13390	   2.95839	  51.01694
  0	  2	   0.00000	  -0.16409	   0.00000	   3.13390	   2.96981	  51.63319
  0	  1	   0.00000	  -0.15255	   0.00000	   3.13390	   2.98135	  52.28779

