#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.00000	  37.61317	   0.00000	  37.61317	  86.91961
  0	 29	   0.00000	  -0.00000	  37.89477	   0.00000	  37.89477	  86.55815
  0	 28	   0.00000	  -0.00000	  38.14566	   0.00000	  38.14566	  86.20422
  0	 27	   0.00000	  -0.00000	  38.36706	   0.00000	  38.36706	  85.86048
  0	 26	   0.00000	  -0.00000	  38.56010	   0.00000	  38.56010	  85.52950
  0	 25	   0.00000	  -0.00000	  38.72578	   0.00000	  38.72578	  85.21368
  0	 24	   0.00000	  -0.00000	  38.86499	   0.00000	  38.86499	  84.91523
  0	 23	   0.00000	  -0.00000	  38.97850	   0.00000	  38.97850	  84.63620
  0	 22	   0.00000	  -0.00000	  39.06694	   0.00000	  39.06694	  84.37837
  0	 21	   0.00000	  -0.00000	  39.13082	   0.00000	  39.13082	  84.14331
  0	 20	   0.00000	  -0.00000	  39.17048	   0.00000	  39.17048	  83.93235
  0	 19	   0.00000	  -0.00000	  39.18618	   0.00000	  39.18618	  83.74653
  0	 18	   0.00000	  -0.00000	  39.17799	   0.00000	  39.17799	  83.58660
  0	 17	   0.00000	  -0.00000	  39.14586	   0.00000	  39.14586	  83.45303
  0	 16	   0.00000	  -0.00000	  39.08963	   0.00000	  39.08963	  83.34598
  0	 15	   0.00000	  -0.00000	  39.00895	   0.00000	  39.00895	  83.26530
  0	 14	   0.00000	  -0.00000	  38.90337	   0.00000	  38.90337	  83.21054
  0	 13	   0.00000	  -0.00000	  38.77230	   0.00000	  38.77230	  83.18092
  0	 12	   0.00000	  -0.00000	  38.61502	   0.00000	  38.61502	  83.17537
  0	 11	   0.00000	  -0.00000	  38.43068	   0.00000	  38.43068	  83.19255
  0	 10	   0.00000	  -0.00000	  38.21830	   0.00000	  38.21830	  83.23080
  0	  9	   0.00000	  -0.00000	  37.97680	   0.00000	  37.97680	  83.28822
  0	  8	   0.00000	  -0.00000	  37.70498	   0.00000	  37.70498	  83.36267
  0	  7	   0.00000	  -0.00000	  37.40155	   0.00000	  37.40155	  83.45180
  0	  6	   0.00000	  -0.00000	  37.06515	   0.00000	  37.06515	  83.55305
  0	  5	   0.00000	  -0.00000	  36.69433	   0.00000	  36.69433	  83.66374
  0	  4	   0.00000	  -0.00000	  36.28762	   0.00000	  36.28762	  83.78104
  0	  3	   0.00000	  -0.00000	  35.84351	   0.00000	  35.84351	  83.90207
  0	  2	   0.00000	  -0.00000	  35.36051	   0.00000	  35.36051	  84.02390
  0	  1	   0.00000	  -0.00000	  34.83718	   0.00000	  34.83718	  84.14362

  1	 30	   0.00000	  -0.00000	  39.19625	   0.00000	  39.19625	  87.16108
  1	 29	   0.00000	  -0.00000	  39.44782	   0.00000	  39.44782	  86.75136
  1	 28	   0.00000	  -0.00000	  39.67124	   0.00000	  39.67124	  86.35234
  1	 27	   0.00000	  -0.00000	  39.86782	   0.00000	  39.86782	  85.96690
