#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  51.88284
  0	 29	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  51.23978
  0	 28	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  50.63496
  0	 27	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  50.06982
  0	 26	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.54580
  0	 25	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.06430
  0	 24	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.62664
  0	 23	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.23409
  0	 22	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.88782
  0	 21	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.58890
  0	 20	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.33827
  0	 19	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.13675
  0	 18	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.98501
  0	 17	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.88357
  0	 16	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.83276
  0	 15	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.83276
  0	 14	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.88357
  0	 13	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.98501
  0	 12	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.13675
  0	 11	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.33827
  0	 10	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.58890
  0	  9	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.88782
  0	  8	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.23409
  0	  7	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.62664
  0	  6	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.06430
  0	  5	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.54580
  0	  4	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  50.06982
  0	  3	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  50.63496
  0	  2	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  51.23978
  0	  1	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  51.88284

  1	 30	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  50.54123
  1	 29	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.87994
  1	 28	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.25750
  1	 27	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.67548
  1	 26	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.13543
  1	 25	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.63886
  1	 24	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.18722
  1	 23	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.78189
  1	 22	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.42415
  1	 21	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.11518
  1	 20	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.85601
  1	 19	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.64756
  1	 18	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.49056
  1	 17	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.38557
  1	 16	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.33298
  1	 15	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.33298
  1	 14	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.38557
  1	 13	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.49056
  1	 12	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.64756
  1	 11	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.85601
  1	 10	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.11518
  1	  9	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.42415
  1	  8	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.78189
  1	  7	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.18722
  1	  6	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.63886
  1	  5	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.13543
  1	  4	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.67548
  1	  3	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.25750
  1	  2	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.87994
  1	  1	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  50.54123

  2	 30	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.20927
  2	 29	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.52882
  2	 28	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.88782
  2	 27	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.28798
  2	 26	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.73096
  2	 25	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.21841
  2	 24	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.75191
  2	 23	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.33298
  2	 22	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.96301
  2	 21	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.64331
  2	 20	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.37502
  2	 19	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.15915
  2	 18	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.99650
  2	 17	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.88772
  2	 16	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.83322
  2	 15	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.83322
  2	 14	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.88772
  2	 13	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.99650
  2	 12	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.15915
  2	 11	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.37502
  2	 10	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.64331
  2	  9	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.96301
  2	  8	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.33298
  2	  7	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.75191
  2	  6	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.21841
  2	  5	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.73096
  2	  4	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.28798
  2	  3	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.88782
  2	  2	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  48.52882
  2	  1	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  49.20927

  3	 30	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.88782
  3	 29	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.18722
  3	 28	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.52666
  3	 27	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.90797
  3	 26	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.33298
  3	 25	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.80346
  3	 24	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.32116
  3	 23	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.88772
  3	 22	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.50469
  3	 21	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.17351
  3	 20	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.89544
  3	 19	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.67160
  3	 18	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.50289
  3	 17	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.39003
  3	 16	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.33347
  3	 15	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.33347
  3	 14	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.39003
  3	 13	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.50289
  3	 12	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.67160
  3	 11	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.89544
  3	 10	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.17351
  3	  9	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.50469
  3	  8	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.88772
  3	  7	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.32116
  3	  6	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.80346
  3	  5	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.33298
  3	  4	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.90797
  3	  3	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.52666
  3	  2	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.18722
  3	  1	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  47.88782

  4	 30	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.57782
  4	 29	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.85601
  4	 28	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.17482
  4	 27	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.53620
  4	 26	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.94215
  4	 25	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.39459
  4	 24	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.89544
  4	 23	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.44650
  4	 22	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.04949
  4	 21	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.70599
  4	 20	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.41742
  4	 19	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.18501
  4	 18	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.00978
  4	 17	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.89252
  4	 16	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.83375
  4	 15	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.83375
  4	 14	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.89252
  4	 13	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.00978
  4	 12	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.18501
  4	 11	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.41742
  4	 10	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.70599
  4	  9	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.04949
  4	  8	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.44650
  4	  7	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.89544
  4	  6	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.39459
  4	  5	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.94215
  4	  4	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.53620
  4	  3	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.17482
  4	  2	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.85601
  4	  1	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  46.57782

  5	 30	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  45.28032
  5	 29	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.53620
  5	 28	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.83322
  5	 27	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.17351
  5	 26	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.55921
  5	 25	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.99245
  5	 24	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.47531
  5	 23	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.00978
  5	 22	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.59778
  5	 21	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.24104
  5	 20	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.94116
  5	 19	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.69951
  5	 18	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.51723
  5	 17	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.39521
  5	 16	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.33405
  5	 15	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.33405
  5	 14	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.39521
  5	 13	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.51723
  5	 12	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.69951
  5	 11	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  39.94116
  5	 10	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.24104
  5	  9	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  40.59778
  5	  8	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.00978
  5	  7	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.47531
  5	  6	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  41.99245
  5	  5	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  42.55921
  5	  4	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.17351
  5	  3	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  43.83322
  5	  2	   0.00000	  -0.00000	   0.00000	   2.57640	   2.57640	  44.53620
