#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.09260	   0.00000	   9.67290	   9.58030	  58.88674
  0	 29	   0.00000	  -0.10379	   0.00000	   9.67290	   9.56911	  58.23250
  0	 28	   0.00000	  -0.11567	   0.00000	   9.67290	   9.55723	  57.61578
  0	 27	   0.00000	  -0.12820	   0.00000	   9.67290	   9.54470	  57.03812
  0	 26	   0.00000	  -0.14128	   0.00000	   9.67290	   9.53162	  56.50102
  0	 25	   0.00000	  -0.15483	   0.00000	   9.67290	   9.51807	  56.00598
  0	 24	   0.00000	  -0.16872	   0.00000	   9.67290	   9.50418	  55.55443
  0	 23	   0.00000	  -0.18283	   0.00000	   9.67290	   9.49007	  55.14777
  0	 22	   0.00000	  -0.19700	   0.00000	   9.67290	   9.47590	  54.78732
  0	 21	   0.00000	  -0.21108	   0.00000	   9.67290	   9.46182	  54.47431
  0	 20	   0.00000	  -0.22491	   0.00000	   9.67290	   9.44799	  54.20986
  0	 19	   0.00000	  -0.23829	   0.00000	   9.67290	   9.43461	  53.99496
  0	 18	   0.00000	  -0.25105	   0.00000	   9.67290	   9.42185	  53.83046
  0	 17	   0.00000	  -0.26301	   0.00000	   9.67290	   9.40989	  53.71705
  0	 16	   0.00000	  -0.27400	   0.00000	   9.67290	   9.39890	  53.65526
  0	 15	   0.00000	  -0.28384	   0.00000	   9.67290	   9.38906	  53.64541
  0	 14	   0.00000	  -0.29239	   0.00000	   9.67290	   9.38051	  53.68768
  0	 13	   0.00000	  -0.29951	   0.00000	   9.67290	   9.37339	  53.78201
  0	 12	   0.00000	  -0.30507	   0.00000	   9.67290	   9.36783	  53.92818
  0	 11	   0.00000	  -0.30900	   0.00000	   9.67290	   9.36390	  54.12577
  0	 10	   0.00000	  -0.31122	   0.00000	   9.67290	   9.36168	  54.37417
  0	  9	   0.00000	  -0.31170	   0.00000	   9.67290	   9.36120	  54.67262
  0	  8	   0.00000	  -0.31043	   0.00000	   9.67290	   9.36247	  55.02016
  0	  7	   0.00000	  -0.30743	   0.00000	   9.67290	   9.36547	  55.41571
  0	  6	   0.00000	  -0.30275	   0.00000	   9.67290	   9.37015	  55.85805
  0	  5	   0.00000	  -0.29647	   0.00000	   9.67290	   9.37643	  56.34583
  0	  4	   0.00000	  -0.28870	   0.00000	   9.67290	   9.38420	  56.87762
  0	  3	   0.00000	  -0.27954	   0.00000	   9.67290	   9.39336	  57.45191
  0	  2	   0.00000	  -0.26916	   0.00000	   9.67290	   9.40374	  58.06712
  0	  1	   0.00000	  -0.25772	   0.00000	   9.67290	   9.41518	  58.72162

  1	 30	   0.00000	  -0.10928	   0.00000	   9.67290	   9.56362	  57.52845
  1	 29	   0.00000	  -0.12248	   0.00000	   9.67290	   9.55042	  56.85396
  1	 28	   0.00000	  -0.13651	   0.00000	   9.67290	   9.53639	  56.21749
  1	 27	   0.00000	  -0.15129	   0.00000	   9.67290	   9.52161	  55.62069
  1	 26	   0.00000	  -0.16673	   0.00000	   9.67290	   9.50617	  55.06519
  1	 25	   0.00000	  -0.18272	   0.00000	   9.67290	   9.49018	  54.55264
  1	 24	   0.00000	  -0.19911	   0.00000	   9.67290	   9.47379	  54.08460
  1	 23	   0.00000	  -0.21576	   0.00000	   9.67290	   9.45714	  53.66263
