#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.07442	   0.00000	  10.13017	  10.05575	  64.27322
  0	 29	   0.00000	  -0.08713	   0.00000	  10.13017	  10.04304	  63.63426
  0	 28	   0.00000	  -0.10143	   0.00000	  10.13017	  10.02874	  63.02877
  0	 27	   0.00000	  -0.11742	   0.00000	  10.13017	  10.01275	  62.45785
  0	 26	   0.00000	  -0.13517	   0.00000	  10.13017	   9.99500	  61.92258
  0	 25	   0.00000	  -0.15473	   0.00000	  10.13017	   9.97545	  61.42404
  0	 24	   0.00000	  -0.17612	   0.00000	  10.13017	   9.95406	  60.96330
  0	 23	   0.00000	  -0.19934	   0.00000	  10.13017	   9.93083	  60.54138
  0	 22	   0.00000	  -0.22436	   0.00000	  10.13017	   9.90581	  60.15929
  0	 21	   0.00000	  -0.25111	   0.00000	  10.13017	   9.87906	  59.81800
  0	 20	   0.00000	  -0.27947	   0.00000	  10.13017	   9.85071	  59.51842
  0	 19	   0.00000	  -0.30928	   0.00000	  10.13017	   9.82089	  59.26143
  0	 18	   0.00000	  -0.34036	   0.00000	  10.13017	   9.78981	  59.04782
  0	 17	   0.00000	  -0.37246	   0.00000	  10.13017	   9.75772	  58.87835
  0	 16	   0.00000	  -0.40530	   0.00000	  10.13017	   9.72488	  58.75366
  0	 15	   0.00000	  -0.43856	   0.00000	  10.13017	   9.69162	  58.67433
  0	 14	   0.00000	  -0.47188	   0.00000	  10.13017	   9.65829	  58.64084
  0	 13	   0.00000	  -0.50490	   0.00000	  10.13017	   9.62528	  58.65359
  0	 12	   0.00000	  -0.53719	   0.00000	  10.13017	   9.59298	  58.71284
  0	 11	   0.00000	  -0.56834	   0.00000	  10.13017	   9.56183	  58.81876
  0	 10	   0.00000	  -0.59793	   0.00000	  10.13017	   9.53225	  58.97140
  0	  9	   0.00000	  -0.62552	   0.00000	  10.13017	   9.50465	  59.17068
  0	  8	   0.00000	  -0.65072	   0.00000	  10.13017	   9.47945	  59.41641
  0	  7	   0.00000	  -0.67314	   0.00000	  10.13017	   9.45703	  59.70825
  0	  6	   0.00000	  -0.69242	   0.00000	  10.13017	   9.43775	  60.04574
  0	  5	   0.00000	  -0.70826	   0.00000	  10.13017	   9.42191	  60.42832
  0	  4	   0.00000	  -0.72040	   0.00000	  10.13017	   9.40977	  60.85526
  0	  3	   0.00000	  -0.72864	   0.00000	  10.13017	   9.40153	  61.32574
  0	  2	   0.00000	  -0.73284	   0.00000	  10.13017	   9.39733	  61.83881
  0	  1	   0.00000	  -0.73293	   0.00000	  10.13017	   9.39725	  62.39341

  1	 30	   0.00000	  -0.08971	   0.00000	  10.13017	  10.04047	  62.90684
  1	 29	   0.00000	  -0.10502	   0.00000	  10.13017	  10.02515	  62.24907
  1	 28	   0.00000	  -0.12226	   0.00000	  10.13017	  10.00791	  61.62499
  1	 27	   0.00000	  -0.14153	   0.00000	  10.13017	   9.98864	  61.03575
  1	 26	   0.00000	  -0.16292	   0.00000	  10.13017	   9.96725	  60.48252
  1	 25	   0.00000	  -0.18649	   0.00000	  10.13017	   9.94368	  59.96645
  1	 24	   0.00000	  -0.21228	   0.00000	  10.13017	   9.91790	  59.48868
  1	 23	   0.00000	  -0.24027	   0.00000	  10.13017	   9.88991	  59.05032
  1	 22	   0.00000	  -0.27043	   0.00000	  10.13017	   9.85975	  58.65249
  1	 21	   0.00000	  -0.30266	   0.00000	  10.13017	   9.82751	  58.29623
  1	 20	   0.00000	  -0.33684	   0.00000	  10.13017	   9.79333	  57.98255
  1	 19	   0.00000	  -0.37278	   0.00000	  10.13017	   9.75740	  57.71244
  1	 18	   0.00000	  -0.41023	   0.00000	  10.13017	   9.71994	  57.48678
  1	 17	   0.00000	  -0.44892	   0.00000	  10.13017	   9.68125	  57.30641
  1	 16	   0.00000	  -0.48850	   0.00000	  10.13017	   9.64167	  57.17209
  1	 15	   0.00000	  -0.52859	   0.00000	  10.13017	   9.60159	  57.08448
  1	 14	   0.00000	  -0.56876	   0.00000	  10.13017	   9.56142	  57.04415
  1	 13	   0.00000	  -0.60855	   0.00000	  10.13017	   9.52163	  57.05156
  1	 12	   0.00000	  -0.64747	   0.00000	  10.13017	   9.48271	  57.10707
  1	 11	   0.00000	  -0.68501	   0.00000	  10.13017	   9.44516	  57.21089
  1	 10	   0.00000	  -0.72067	   0.00000	  10.13017	   9.40951	  57.36312
  1	  9	   0.00000	  -0.75393	   0.00000	  10.13017	   9.37624	  57.56373
  1	  8	   0.00000	  -0.78430	   0.00000	  10.13017	   9.34587	  57.81255
  1	  7	   0.00000	  -0.81132	   0.00000	  10.13017	   9.31886	  58.10926
  1	  6	   0.00000	  -0.83456	   0.00000	  10.13017	   9.29561	  58.45341
  1	  5	   0.00000	  -0.85365	   0.00000	  10.13017	   9.27652	  58.84439
  1	  4	   0.00000	  -0.86828	   0.00000	  10.13017	   9.26189	  59.28147
  1	  3	   0.00000	  -0.87821	   0.00000	  10.13017	   9.25197	  59.76377
  1	  2	   0.00000	  -0.88327	   0.00000	  10.13017	   9.24691	  60.29030
  1	  1	   0.00000	  -0.88337	   0.00000	  10.13017	   9.24680	  60.85991

  2	 30	   0.00000	  -0.10751	   0.00000	  10.13017	  10.02266	  61.54617
  2	 29	   0.00000	  -0.12587	   0.00000	  10.13017	  10.00430	  60.86841
  2	 28	   0.00000	  -0.14653	   0.00000	  10.13017	   9.98364	  60.22448
  2	 27	   0.00000	  -0.16963	   0.00000	  10.13017	   9.96055	  59.61563
  2	 26	   0.00000	  -0.19526	   0.00000	  10.13017	   9.93491	  59.04307
  2	 25	   0.00000	  -0.22351	   0.00000	  10.13017	   9.90666	  58.50807
  2	 24	   0.00000	  -0.25441	   0.00000	  10.13017	   9.87576	  58.01183
