#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.58766	   0.00000	   2.71892	   2.13126	  59.11756
  0	 29	   0.00000	  -0.63922	   0.00000	   2.71892	   2.07969	  58.29902
  0	 28	   0.00000	  -0.69141	   0.00000	   2.71892	   2.02750	  57.50982
  0	 27	   0.00000	  -0.74367	   0.00000	   2.71892	   1.97524	  56.75172
  0	 26	   0.00000	  -0.79539	   0.00000	   2.71892	   1.92352	  56.02655
  0	 25	   0.00000	  -0.84594	   0.00000	   2.71892	   1.87298	  55.33616
  0	 24	   0.00000	  -0.89465	   0.00000	   2.71892	   1.82426	  54.68244
  0	 23	   0.00000	  -0.94086	   0.00000	   2.71892	   1.77805	  54.06727
  0	 22	   0.00000	  -0.98391	   0.00000	   2.71892	   1.73501	  53.49248
  0	 21	   0.00000	  -1.02315	   0.00000	   2.71892	   1.69576	  52.95989
  0	 20	   0.00000	  -1.05799	   0.00000	   2.71892	   1.66092	  52.47121
  0	 19	   0.00000	  -1.08788	   0.00000	   2.71892	   1.63103	  52.02806
  0	 18	   0.00000	  -1.11235	   0.00000	   2.71892	   1.60657	  51.63192
  0	 17	   0.00000	  -1.13098	   0.00000	   2.71892	   1.58794	  51.28411
  0	 16	   0.00000	  -1.14347	   0.00000	   2.71892	   1.57544	  50.98581
  0	 15	   0.00000	  -1.14962	   0.00000	   2.71892	   1.56930	  50.73798
  0	 14	   0.00000	  -1.14931	   0.00000	   2.71892	   1.56960	  50.54137
  0	 13	   0.00000	  -1.14257	   0.00000	   2.71892	   1.57635	  50.39652
  0	 12	   0.00000	  -1.12949	   0.00000	   2.71892	   1.58943	  50.30374
  0	 11	   0.00000	  -1.11029	   0.00000	   2.71892	   1.60862	  50.26310
  0	 10	   0.00000	  -1.08530	   0.00000	   2.71892	   1.63361	  50.27447
  0	  9	   0.00000	  -1.05493	   0.00000	   2.71892	   1.66399	  50.33747
  0	  8	   0.00000	  -1.01965	   0.00000	   2.71892	   1.69927	  50.45152
  0	  7	   0.00000	  -0.98002	   0.00000	   2.71892	   1.73890	  50.61586
  0	  6	   0.00000	  -0.93665	   0.00000	   2.71892	   1.78227	  50.82951
  0	  5	   0.00000	  -0.89018	   0.00000	   2.71892	   1.82874	  51.09137
  0	  4	   0.00000	  -0.84126	   0.00000	   2.71892	   1.87765	  51.40018
  0	  3	   0.00000	  -0.79058	   0.00000	   2.71892	   1.92834	  51.75459
  0	  2	   0.00000	  -0.73878	   0.00000	   2.71892	   1.98013	  52.15314
  0	  1	   0.00000	  -0.68650	   0.00000	   2.71892	   2.03241	  52.59431

  1	 30	   0.00000	  -0.72597	   0.00000	   2.71892	   1.99295	  57.70443
  1	 29	   0.00000	  -0.78967	   0.00000	   2.71892	   1.92925	  56.85596
  1	 28	   0.00000	  -0.85415	   0.00000	   2.71892	   1.86477	  56.03689
  1	 27	   0.00000	  -0.91871	   0.00000	   2.71892	   1.80021	  55.24919
  1	 26	   0.00000	  -0.98260	   0.00000	   2.71892	   1.73631	  54.49489
  1	 25	   0.00000	  -1.04505	   0.00000	   2.71892	   1.67387	  53.77610
