    1	   0.10	    0.0	 1500.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	  100.0	    0.0	    0.0	    0.0	    0.0	    0.0	  1	-1000.0	  500.0	  100.0	    0.0	    0.0	1	  526.5	 21	 1371.8	  -28.2	
    2	   0.20	  -16.0	 1489.2	 -146.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   99.7	    0.0	    0.0	    0.0	    0.0	    0.0	  1	  -50.0	 1250.0	   99.7	    0.0	    0.0	1	  217.4	 21	 1390.1	   19.0	
    3	   0.30	  -23.1	 1453.0	  -97.7	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   99.5	    0.0	    0.0	    0.0	    0.0	    0.1	  1	  -50.0	 1250.0	   99.5	    0.0	    0.0	1	  181.6	 21	 1389.7	   19.0	
    4	   0.40	  -28.8	 1409.4	  -97.5	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   99.2	    0.0	    0.0	    0.0	    0.0	    0.1	  1	  -50.0	 1250.0	   99.2	    0.0	    0.0	1	  146.0	 21	 1389.3	   18.9	
    5	   0.50	  -32.5	 1374.7	  -95.9	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   98.9	    0.0	    0.0	    0.0	    0.0	    0.1	  1	  -50.0	 1250.0	   98.9	    0.0	    0.0	1	  110.8	 21	    0.0	    0.0	
    6	   0.60	  -37.3	 1347.3	 -100.6	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   98.6	    0.0	    0.0	    0.0	    0.0	    0.1	  1	  -50.0	 1250.0	   98.6	    0.0	    0.0	1	   83.3	 21	    0.0	    0.0	
    7	   0.70	  -37.9	 1344.1	  -97.4	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   98.3	    0.0	    0.0	    0.0	    0.0	    0.1	  1	  -50.0	 1250.0	   98.3	    0.0	    0.0	1	   81.9	 21	    0.0	    0.0	
    8	   0.80	  -37.9	 1344.1	  -97.3	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   98.0	    0.0	    0.0	    0.0	    0.0	    0.2	  1	  -50.0	 1250.0	   98.0	    0.0	    0.0	1	   81.9	 21	    0.0	    0.0	
    9	   0.90	  -37.9	 1344.1	  -97.3	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   97.7	    0.0	    0.0	    0.0	    0.0	    0.2	  1	  -50.0	 1250.0	   97.7	    0.0	    0.0	1	   81.9	 21	    0.0	    0.0	
   10	   1.00	  -37.9	 1344.1	  -97.3	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	  100.0	   97.4	    0.0	    0.0	    0.0	    0.0	    0.2	  1	  -50.0	 1250.0	   97.4	    0.0	    0.0	1	   81.9	 21	    0.0	    0.0	
