#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -5.83736	   0.00000	   0.00000	  -5.83736	  43.46908
  0	 29	   0.00000	  -6.50312	   0.00000	   0.00000	  -6.50312	  42.16026
  0	 28	   0.00000	  -7.20417	   0.00000	   0.00000	  -7.20417	  40.85438
  0	 27	   0.00000	  -7.93602	   0.00000	   0.00000	  -7.93602	  39.55740
  0	 26	   0.00000	  -8.69317	   0.00000	   0.00000	  -8.69317	  38.27623
  0	 25	   0.00000	  -9.46914	   0.00000	   0.00000	  -9.46914	  37.01877
  0	 24	   0.00000	 -10.25650	   0.00000	   0.00000	 -10.25650	  35.79375
  0	 23	   0.00000	 -11.04700	   0.00000	   0.00000	 -11.04700	  34.61070
  0	 22	   0.00000	 -11.83167	   0.00000	   0.00000	 -11.83167	  33.47975
  0	 21	   0.00000	 -12.60099	   0.00000	   0.00000	 -12.60099	  32.41151
  0	 20	   0.00000	 -13.34504	   0.00000	   0.00000	 -13.34504	  31.41683
  0	 19	   0.00000	 -14.05373	   0.00000	   0.00000	 -14.05373	  30.50663
  0	 18	   0.00000	 -14.71702	   0.00000	   0.00000	 -14.71702	  29.69159
  0	 17	   0.00000	 -15.32516	   0.00000	   0.00000	 -15.32516	  28.98201
  0	 16	   0.00000	 -15.86889	   0.00000	   0.00000	 -15.86889	  28.38746
  0	 15	   0.00000	 -16.33973	   0.00000	   0.00000	 -16.33973	  27.91663
  0	 14	   0.00000	 -16.73015	   0.00000	   0.00000	 -16.73015	  27.57702
  0	 13	   0.00000	 -17.03379	   0.00000	   0.00000	 -17.03379	  27.37482
  0	 12	   0.00000	 -17.24565	   0.00000	   0.00000	 -17.24565	  27.31470
  0	 11	   0.00000	 -17.36218	   0.00000	   0.00000	 -17.36218	  27.39969
  0	 10	   0.00000	 -17.38144	   0.00000	   0.00000	 -17.38144	  27.63106
  0	  9	   0.00000	 -17.30310	   0.00000	   0.00000	 -17.30310	  28.00832
  0	  8	   0.00000	 -17.12847	   0.00000	   0.00000	 -17.12847	  28.52922
  0	  7	   0.00000	 -16.86049	   0.00000	   0.00000	 -16.86049	  29.18976
  0	  6	   0.00000	 -16.50358	   0.00000	   0.00000	 -16.50358	  29.98432
  0	  5	   0.00000	 -16.06360	   0.00000	   0.00000	 -16.06360	  30.90581
  0	  4	   0.00000	 -15.54763	   0.00000	   0.00000	 -15.54763	  31.94579
  0	  3	   0.00000	 -14.96381	   0.00000	   0.00000	 -14.96381	  33.09475
  0	  2	   0.00000	 -14.32111	   0.00000	   0.00000	 -14.32111	  34.34227
  0	  1	   0.00000	 -13.62912	   0.00000	   0.00000	 -13.62912	  35.67732

  1	 30	   0.00000	  -6.71088	   0.00000	   0.00000	  -6.71088	  41.25396
  1	 29	   0.00000	  -7.47635	   0.00000	   0.00000	  -7.47635	  39.82719
  1	 28	   0.00000	  -8.28240	   0.00000	   0.00000	  -8.28240	  38.39870
  1	 27	   0.00000	  -9.12388	   0.00000	   0.00000	  -9.12388	  36.97520
