#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	  35.72084	  -0.00000	   0.00000	   0.17140	  71.61309	 134.19204
  0	 29	  34.93175	  -0.00000	   0.00000	   0.17140	  70.03490	 131.56233
  0	 28	  34.11361	  -0.00000	   0.00000	   0.17140	  68.39863	 128.89346
  0	 27	  33.26856	  -0.00000	   0.00000	   0.17140	  66.70853	 126.19067
  0	 26	  32.39909	  -0.00000	   0.00000	   0.17140	  64.96957	 123.45996
  0	 25	  31.50803	  -0.00000	   0.00000	   0.17140	  63.18746	 120.70811
  0	 24	  30.59859	  -0.00000	   0.00000	   0.17140	  61.36859	 117.94266
  0	 23	  29.67433	  -0.00000	   0.00000	   0.17140	  59.52005	 115.17187
  0	 22	  28.73910	  -0.00000	   0.00000	   0.17140	  57.64960	 112.40474
  0	 21	  27.79710	  -0.00000	   0.00000	   0.17140	  55.76560	 109.65089
  0	 20	  26.85279	  -0.00000	   0.00000	   0.17140	  53.87698	 106.92059
  0	 19	  25.91088	  -0.00000	   0.00000	   0.17140	  51.99317	 104.22462
  0	 18	  24.97632	  -0.00000	   0.00000	   0.17140	  50.12405	 101.57427
  0	 17	  24.05422	  -0.00000	   0.00000	   0.17140	  48.27984	  98.98117
  0	 16	  23.14982	  -0.00000	   0.00000	   0.17140	  46.47103	  96.45728
  0	 15	  22.26845	  -0.00000	   0.00000	   0.17140	  44.70829	  94.01473
  0	 14	  21.41547	  -0.00000	   0.00000	   0.17140	  43.00235	  91.66573
  0	 13	  20.59624	  -0.00000	   0.00000	   0.17140	  41.36389	  89.42245
  0	 12	  19.81603	  -0.00000	   0.00000	   0.17140	  39.80347	  87.29689
  0	 11	  19.07999	  -0.00000	   0.00000	   0.17140	  38.33137	  85.30078
  0	 10	  18.39306	  -0.00000	   0.00000	   0.17140	  36.95751	  83.44541
  0	  9	  17.75996	  -0.00000	   0.00000	   0.17140	  35.69133	  81.74157
  0	  8	  17.18513	  -0.00000	   0.00000	   0.17140	  34.54167	  80.19936
  0	  7	  16.67264	  -0.00000	   0.00000	   0.17140	  33.51667	  78.82810
  0	  6	  16.22616	  -0.00000	   0.00000	   0.17140	  32.62372	  77.63622
  0	  5	  15.84894	  -0.00000	   0.00000	   0.17140	  31.86929	  76.63116
  0	  4	  15.54376	  -0.00000	   0.00000	   0.17140	  31.25892	  75.81927
  0	  3	  15.31286	  -0.00000	   0.00000	   0.17140	  30.79712	  75.20573
  0	  2	  15.15796	  -0.00000	   0.00000	   0.17140	  30.48732	  74.79449
  0	  1	  15.08022	  -0.00000	   0.00000	   0.17140	  30.33184	  74.58820

  1	 30	  34.93175	  -0.00000	   0.00000	   0.17140	  70.03490	 131.56233
  1	 29	  34.08332	  -0.00000	   0.00000	   0.17140	  68.33805	 128.79567
  1	 28	  33.20367	  -0.00000	   0.00000	   0.17140	  66.57874	 125.98518
  1	 27	  32.29508	  -0.00000	   0.00000	   0.17140	  64.76155	 123.13642
  1	 26	  31.36022	  -0.00000	   0.00000	   0.17140	  62.89184	 120.25581
  1	 25	  30.40216	  -0.00000	   0.00000	   0.17140	  60.97573	 117.35059
  1	 24	  29.42434	  -0.00000	   0.00000	   0.17140	  59.02009	 114.42880
  1	 23	  28.43058	  -0.00000	   0.00000	   0.17140	  57.03256	 111.49929
  1	 22	  27.42503	  -0.00000	   0.00000	   0.17140	  55.02146	 108.57167
  1	 21	  26.41220	  -0.00000	   0.00000	   0.17140	  52.99580	 105.65626
  1	 20	  25.39688	  -0.00000	   0.00000	   0.17140	  50.96516	 102.76405
  1	 19	  24.38415	  -0.00000	   0.00000	   0.17140	  48.93971	  99.90661
  1	 18	  23.37932	  -0.00000	   0.00000	   0.17140	  46.93004	  97.09602
  1	 17	  22.38788	  -0.00000	   0.00000	   0.17140	  44.94716	  94.34478
  1	 16	  21.41547	  -0.00000	   0.00000	   0.17140	  43.00235	  91.66573
  1	 15	  20.46783	  -0.00000	   0.00000	   0.17140	  41.10706	  89.07189
  1	 14	  19.55072	  -0.00000	   0.00000	   0.17140	  39.27284	  86.57638
  1	 13	  18.66989	  -0.00000	   0.00000	   0.17140	  37.51118	  84.19228
  1	 12	  17.83101	  -0.00000	   0.00000	   0.17140	  35.83343	  81.93251
  1	 11	  17.03962	  -0.00000	   0.00000	   0.17140	  34.25064	  79.80967
  1	 10	  16.30104	  -0.00000	   0.00000	   0.17140	  32.77348	  77.83593
  1	  9	  15.62034	  -0.00000	   0.00000	   0.17140	  31.41209	  76.02290
  1	  8	  15.00229	  -0.00000	   0.00000	   0.17140	  30.17597	  74.38146
  1	  7	  14.45126	  -0.00000	   0.00000	   0.17140	  29.07391	  72.92166
  1	  6	  13.97121	  -0.00000	   0.00000	   0.17140	  28.11381	  71.65259
  1	  5	  13.56563	  -0.00000	   0.00000	   0.17140	  27.30266	  70.58227
  1	  4	  13.23750	  -0.00000	   0.00000	   0.17140	  26.64639	  69.71755
  1	  3	  12.98923	  -0.00000	   0.00000	   0.17140	  26.14987	  69.06402
  1	  2	  12.82269	  -0.00000	   0.00000	   0.17140	  25.81678	  68.62595
  1	  1	  12.73910	  -0.00000	   0.00000	   0.17140	  25.64960	  68.40618

  2	 30	  34.11361	  -0.00000	   0.00000	   0.17140	  68.39863	 128.89346
  2	 29	  33.20367	  -0.00000	   0.00000	   0.17140	  66.57874	 125.98518
  2	 28	  32.26023	  -0.00000	   0.00000	   0.17140	  64.69187	 123.02818
  2	 27	  31.28576	  -0.00000	   0.00000	   0.17140	  62.74292	 120.02839
  2	 26	  30.28312	  -0.00000	   0.00000	   0.17140	  60.73764	 116.99264
  2	 25	  29.25559	  -0.00000	   0.00000	   0.17140	  58.68259	 113.92863
  2	 24	  28.20688	  -0.00000	   0.00000	   0.17140	  56.58515	 110.84495
  2	 23	  27.14106	  -0.00000	   0.00000	   0.17140	  54.45351	 107.75102
  2	 22	  26.06260	  -0.00000	   0.00000	   0.17140	  52.29659	 104.65712
  2	 21	  24.97632	  -0.00000	   0.00000	   0.17140	  50.12405	 101.57427
  2	 20	  23.88739	  -0.00000	   0.00000	   0.17140	  47.94618	  98.51420
  2	 19	  22.80123	  -0.00000	   0.00000	   0.17140	  45.77386	  95.48930
  2	 18	  21.72354	  -0.00000	   0.00000	   0.17140	  43.61848	  92.51250
  2	 17	  20.66021	  -0.00000	   0.00000	   0.17140	  41.49182	  89.59718
  2	 16	  19.61730	  -0.00000	   0.00000	   0.17140	  39.40599	  86.75708
  2	 15	  18.60094	  -0.00000	   0.00000	   0.17140	  37.37328	  84.00616
  2	 14	  17.61733	  -0.00000	   0.00000	   0.17140	  35.40607	  81.35849
  2	 13	  16.67264	  -0.00000	   0.00000	   0.17140	  33.51667	  78.82810
  2	 12	  15.77293	  -0.00000	   0.00000	   0.17140	  31.71727	  76.42884
  2	 11	  14.92416	  -0.00000	   0.00000	   0.17140	  30.01972	  74.17427
  2	 10	  14.13202	  -0.00000	   0.00000	   0.17140	  28.43545	  72.07746
  2	  9	  13.40197	  -0.00000	   0.00000	   0.17140	  26.97534	  70.15086
  2	  8	  12.73910	  -0.00000	   0.00000	   0.17140	  25.64960	  68.40618
  2	  7	  12.14812	  -0.00000	   0.00000	   0.17140	  24.46763	  66.85425
  2	  6	  11.63326	  -0.00000	   0.00000	   0.17140	  23.43792	  65.50483
  2	  5	  11.19827	  -0.00000	   0.00000	   0.17140	  22.56795	  64.36657
  2	  4	  10.84635	  -0.00000	   0.00000	   0.17140	  21.86410	  63.44685
  2	  3	  10.58009	  -0.00000	   0.00000	   0.17140	  21.33157	  62.75167
  2	  2	  10.40146	  -0.00000	   0.00000	   0.17140	  20.97433	  62.28565
  2	  1	  10.31182	  -0.00000	   0.00000	   0.17140	  20.79504	  62.05185

  3	 30	  33.26856	  -0.00000	   0.00000	   0.17140	  66.70853	 126.19067
  3	 29	  32.29508	  -0.00000	   0.00000	   0.17140	  64.76155	 123.13642
  3	 28	  31.28576	  -0.00000	   0.00000	   0.17140	  62.74292	 120.02839
  3	 27	  30.24324	  -0.00000	   0.00000	   0.17140	  60.65788	 116.87287
  3	 26	  29.17059	  -0.00000	   0.00000	   0.17140	  58.51257	 113.67710
  3	 25	  28.07131	  -0.00000	   0.00000	   0.17140	  56.31402	 110.44926
  3	 24	  26.94936	  -0.00000	   0.00000	   0.17140	  54.07012	 107.19850
  3	 23	  25.80911	  -0.00000	   0.00000	   0.17140	  51.78962	 103.93485
  3	 22	  24.65534	  -0.00000	   0.00000	   0.17140	  49.48208	 100.66924
  3	 21	  23.49321	  -0.00000	   0.00000	   0.17140	  47.15783	  97.41343
  3	 20	  22.32824	  -0.00000	   0.00000	   0.17140	  44.82788	  94.17993
  3	 19	  21.16623	  -0.00000	   0.00000	   0.17140	  42.50387	  90.98195
  3	 18	  20.01329	  -0.00000	   0.00000	   0.17140	  40.19797	  87.83331
  3	 17	  18.87571	  -0.00000	   0.00000	   0.17140	  37.92281	  84.74829
  3	 16	  17.75996	  -0.00000	   0.00000	   0.17140	  35.69133	  81.74157
  3	 15	  16.67264	  -0.00000	   0.00000	   0.17140	  33.51667	  78.82810
  3	 14	  15.62034	  -0.00000	   0.00000	   0.17140	  31.41209	  76.02290
  3	 13	  14.60968	  -0.00000	   0.00000	   0.17140	  29.39076	  73.34101
  3	 12	  13.64715	  -0.00000	   0.00000	   0.17140	  27.46570	  70.79727
  3	 11	  12.73910	  -0.00000	   0.00000	   0.17140	  25.64960	  68.40618
  3	 10	  11.89165	  -0.00000	   0.00000	   0.17140	  23.95471	  66.18177
  3	  9	  11.11062	  -0.00000	   0.00000	   0.17140	  22.39264	  64.13740
  3	  8	  10.40146	  -0.00000	   0.00000	   0.17140	  20.97433	  62.28565
  3	  7	   9.76921	  -0.00000	   0.00000	   0.17140	  19.70982	  60.63811
  3	  6	   9.21840	  -0.00000	   0.00000	   0.17140	  18.60820	  59.20531
  3	  5	   8.75304	  -0.00000	   0.00000	   0.17140	  17.67748	  57.99652
  3	  4	   8.37654	  -0.00000	   0.00000	   0.17140	  16.92448	  57.01968
  3	  3	   8.09168	  -0.00000	   0.00000	   0.17140	  16.35477	  56.28126
  3	  2	   7.90059	  -0.00000	   0.00000	   0.17140	  15.97258	  55.78620
  3	  1	   7.80468	  -0.00000	   0.00000	   0.17140	  15.78076	  55.53784

  4	 30	  32.39909	  -0.00000	   0.00000	   0.17140	  64.96957	 123.45996
  4	 29	  31.36022	  -0.00000	   0.00000	   0.17140	  62.89184	 120.25581
  4	 28	  30.28312	  -0.00000	   0.00000	   0.17140	  60.73764	 116.99264
  4	 27	  29.17059	  -0.00000	   0.00000	   0.17140	  58.51257	 113.67710
  4	 26	  28.02589	  -0.00000	   0.00000	   0.17140	  56.22318	 110.31685
  4	 25	  26.85279	  -0.00000	   0.00000	   0.17140	  53.87698	 106.92059
  4	 24	  25.65549	  -0.00000	   0.00000	   0.17140	  51.48238	 103.49800
  4	 23	  24.43866	  -0.00000	   0.00000	   0.17140	  49.04872	 100.05975
