#X	Y	Miss	Anxiety	ExploreH	ExploreP	Sum	Stress
  0	 30	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.65645
  0	 29	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.08406
  0	 28	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.55552
  0	 27	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.07243
  0	 26	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.63632
  0	 25	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.24865
  0	 24	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.91073
  0	 23	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.62379
  0	 22	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.38886
  0	 21	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.20683
  0	 20	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.07840
  0	 19	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.00407
  0	 18	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.98413
  0	 17	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.01866
  0	 16	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.10753
  0	 15	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.25038
  0	 14	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.44666
  0	 13	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.69563
  0	 12	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.99634
  0	 11	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.34772
  0	 10	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.74851
  0	  9	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.19735
  0	  8	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.69277
  0	  7	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.23323
  0	  6	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.81709
  0	  5	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  59.44269
  0	  4	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  60.10836
  0	  3	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  60.81239
  0	  2	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  61.55308
  0	  1	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  62.32877

  1	 30	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.28301
  1	 29	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.69235
  1	 28	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.14648
  1	 27	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.64717
  1	 26	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.19610
  1	 25	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.79484
  1	 24	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.44487
  1	 23	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.14753
  1	 22	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.90397
  1	 21	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.71519
  1	 20	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.58196
  1	 19	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.50484
  1	 18	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.48415
  1	 17	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.51998
  1	 16	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.61218
  1	 15	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.76037
  1	 14	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.96391
  1	 13	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.22198
  1	 12	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.53355
  1	 11	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.89740
  1	 10	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.31216
  1	  9	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.77633
  1	  8	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.28828
  1	  7	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.84633
  1	  6	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.44870
  1	  5	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.09359
  1	  4	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.77918
  1	  3	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  59.50363
  1	  2	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  60.26515
  1	  1	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  61.06194

  2	 30	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.91819
  2	 29	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.30816
  2	 28	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.74390
  2	 27	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.22731
  2	 26	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.76025
  2	 25	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.34447
  2	 24	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.98159
  2	 23	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.67308
  2	 22	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.42026
  2	 21	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.22421
  2	 20	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.08580
  2	 19	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.00567
  2	 18	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  51.98417
  2	 17	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.02140
  2	 16	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.11720
  2	 15	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.27113
  2	 14	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.48249
  2	 13	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.75035
  2	 12	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.07356
  2	 11	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.45078
  2	 10	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.88047
  2	  9	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.36098
  2	  8	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.89052
  2	  7	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  55.46724
  2	  6	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.08921
  2	  5	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  56.75446
  2	  4	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  57.46103
  2	  3	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.20695
  2	  2	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  58.99027
  2	  1	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  59.80909

  3	 30	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  54.56285
  3	 29	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.93228
  3	 28	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  53.34844
  3	 27	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.81343
  3	 26	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  52.32929
  3	 25	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  51.89793
  3	 24	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  51.52118
  3	 23	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  51.20066
  3	 22	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.93785
  3	 21	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.73395
  3	 20	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.58996
  3	 19	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.50657
  3	 18	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.48419
  3	 17	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.52294
  3	 16	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.62263
  3	 15	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  50.78276
  3	 14	   0.00000	  -0.00000	   0.00000	  13.69164	  13.69164	  51.00255
